 -0.7800000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.4100000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.7700000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.4300000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.2000000000D+01,   0.0000000000D+00,   0.0000000000D+00,   0.5400000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.9400000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.4000000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.9300000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.4000000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.8300000000D+02,   0.0000000000D+00,   0.1000000000D+02,   0.4000000000D+02,   0.0000000000D+00,  -0.2000000000D+01
  0.8300000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.3600000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.9100000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.3900000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.1280000000D+03,   0.0000000000D+00,   0.0000000000D+00,  -0.1000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.7900000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.3400000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.8300000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.4700000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.8400000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.4400000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.8300000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.4300000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.9100000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.3900000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.7700000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.3900000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.8400000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.4300000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.9200000000D+02,   0.0000000000D+00,   0.1000000000D+01,   0.3900000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.9200000000D+02,   0.0000000000D+00,   0.1000000000D+01,   0.3900000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.9400000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
  0.6800000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.3600000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.6100000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.3200000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.7100000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.3100000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.6200000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.3400000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.6300000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.3300000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.7300000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.3200000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.1150000000D+03,   0.0000000000D+00,   0.0000000000D+00,  -0.2000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.1030000000D+03,   0.0000000000D+00,   0.0000000000D+00,   0.2000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.6300000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.2800000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.7400000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.3200000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.1030000000D+03,   0.0000000000D+00,  -0.3000000000D+01,   0.3000000000D+01,   0.0000000000D+00,  -0.1000000000D+01
 -0.6900000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.3000000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.5700000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.2900000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.9400000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.4000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.6400000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.3300000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.6300000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.2600000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.3800000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.2000000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.4300000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.2400000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.4500000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.2300000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.4700000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.2400000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.4800000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.2500000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.4500000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.2600000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.5600000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.2500000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.8800000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.2000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.7500000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
  0.8500000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
  0.4900000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.2600000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.7400000000D+02,   0.0000000000D+00,  -0.3000000000D+01,  -0.1000000000D+01,   0.0000000000D+00,  -0.1000000000D+01
 -0.3900000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.2100000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.4500000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.2000000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.5100000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.2200000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.4000000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.2100000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.4100000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.2100000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.4200000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.2400000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.5100000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.2200000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.4200000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.2200000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.3900000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.2100000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.4600000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1800000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.5300000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.2200000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.8200000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.4000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.8100000000D+02,   0.0000000000D+00,  -0.1000000000D+01,  -0.4000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.4700000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1900000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.5300000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.2300000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.4500000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.2200000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.4400000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.2000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.3300000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1600000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.6100000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.2800000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1500000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.3800000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1900000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.3300000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.2100000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.6000000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
  0.4800000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1000000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.2700000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1400000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.3800000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.2000000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.3100000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1300000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.2900000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1500000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.2800000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1500000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.3200000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1500000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.4500000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.8000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.4400000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1900000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.2800000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1500000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.5100000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
 -0.3600000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.2000000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.4400000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1900000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.2600000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1400000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.6000000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.2000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.3500000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1800000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.2700000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1100000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.4700000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.3600000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1500000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.3600000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.2000000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.3500000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1900000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.3700000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1900000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.3200000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1600000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.3500000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1400000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.3200000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1300000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.6500000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.2000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.4700000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.3200000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1600000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.3700000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1600000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.3000000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1500000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.3200000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1600000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.3100000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1300000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.3700000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1600000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.3100000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1300000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.4900000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.2000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.3200000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1300000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.2300000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1200000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.4300000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1800000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.2600000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1100000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.3200000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1400000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.2900000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1400000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.2700000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1200000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.3000000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
 -0.1100000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.5000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.2100000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1000000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.3400000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1500000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.1000000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.6000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.3600000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
 -0.9000000000D+01,   0.0000000000D+00,   0.0000000000D+00,   0.4000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.1200000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.5000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.2100000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.5000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.2900000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.1500000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.3000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.2000000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
  0.2800000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,  -0.2000000000D+01
  0.1700000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
 -0.2200000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1200000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.1400000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.7000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.2400000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1100000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.1100000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.6000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.1400000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.6000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.2400000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
  0.1800000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.8000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.3800000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
 -0.3100000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
 -0.1600000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.8000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.2900000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
 -0.1800000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1000000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.1000000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.5000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.1700000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1000000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.9000000000D+01,   0.0000000000D+00,   0.0000000000D+00,  -0.4000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.1600000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.6000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.2200000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1200000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.2000000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
 -0.1300000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.6000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.1700000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.9000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.1400000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.8000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,  -0.7000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.1400000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
  0.1900000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1000000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.3400000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
 -0.2000000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.8000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.9000000000D+01,   0.0000000000D+00,   0.0000000000D+00,  -0.5000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.1800000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.7000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.1300000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.6000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.1700000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
 -0.1200000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.5000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.1500000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.8000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.1100000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.3000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.1300000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.5000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.1800000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
 -0.3500000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
  0.9000000000D+01,   0.0000000000D+00,   0.0000000000D+00,  -0.4000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.1900000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1000000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.2600000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1100000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.8000000000D+01,   0.0000000000D+00,   0.0000000000D+00,  -0.4000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.1000000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.4000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.1000000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.6000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.2100000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.9000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.1500000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
  0.9000000000D+01,   0.0000000000D+00,   0.0000000000D+00,  -0.5000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.2900000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
 -0.1900000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1000000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.1200000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.5000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.2200000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.9000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.1000000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.5000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.2000000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1100000000D+02,   0.0000000000D+00,   0.0000000000D+00
 -0.2000000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
 -0.1700000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.7000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.1500000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.3000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.8000000000D+01,   0.0000000000D+00,   0.0000000000D+00,  -0.4000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.1400000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
 -0.1200000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.6000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.2500000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
 -0.1300000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.6000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.1400000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.8000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.1300000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.5000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.1700000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.9000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.1200000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.6000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.1000000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.5000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.1000000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.6000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.1500000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
 -0.2200000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
  0.2800000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.1500000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.7000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.2300000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1000000000D+02,   0.0000000000D+00,   0.0000000000D+00
  0.1200000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.5000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.2900000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.2500000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.1000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.2200000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
 -0.1800000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
  0.1500000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.3000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.2300000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
  0.1200000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.5000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.8000000000D+01,   0.0000000000D+00,   0.0000000000D+00,   0.4000000000D+01,   0.0000000000D+00,   0.0000000000D+00
 -0.1900000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00,   0.0000000000D+00
 -0.1000000000D+02,   0.0000000000D+00,   0.0000000000D+00,   0.4000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.2100000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.9000000000D+01,   0.0000000000D+00,   0.0000000000D+00
  0.2300000000D+02,   0.0000000000D+00,   0.0000000000D+00,  -0.1000000000D+01,   0.0000000000D+00,   0.0000000000D+00
